Latitude,Longitude,Senior Citizen,Partner,Dependents,Tenure Months,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Expected Monthly,Total Services,Security Score,Entertainment Score
38.494832,-121.529447,No,Yes,Yes,1,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.85,19.85,19.85,0,0,0
38.830739,-122.196202,No,No,Yes,67,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,104.0,7039.05,105.06044776119403,4,2,2
34.159534,-116.425984,No,No,No,4,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,64.4,253.0,63.25,2,1,1
38.052209,-122.775567,No,Yes,No,26,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),20.05,505.9,19.457692307692305,0,0,0
34.146957,-118.432138,No,No,No,2,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,165.45,82.725,1,0,1
38.513484,-120.704613,No,No,No,2,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.95,38.15,19.075,0,0,0
35.140938,-119.051348,Yes,No,No,27,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,2964.0,109.77777777777777,4,2,2
33.945318,-117.992066,No,Yes,No,64,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,53.4921875,4,2,2
33.884073,-117.732197,No,Yes,No,18,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.05,669.85,37.21388888888889,2,1,1
37.669516,-120.626964,No,Yes,No,67,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,79.7,5293.4,79.00597014925373,4,2,2
36.751489,-119.68072,No,Yes,Yes,50,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,75.5,4025.6,80.512,4,2,2
34.001617,-118.222274,No,Yes,No,39,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.7,4134.85,106.02179487179488,5,3,2
34.437945,-119.77191,No,No,No,4,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.45,370.65,92.6625,2,0,2
37.28682,-121.723877,Yes,Yes,No,11,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.05,1133.65,103.05909090909091,4,2,2
36.917652,-119.593757,Yes,No,No,2,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,81.5,162.55,81.275,1,0,1
37.885629,-122.46858,No,No,No,16,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.3,360.35,22.521875,0,0,0
33.840524,-118.148403,No,No,No,38,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),84.25,3264.5,85.90789473684211,3,3,0
36.807595,-118.901544,No,Yes,No,72,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),94.45,6921.7,96.13472222222222,3,2,1
41.33832,-122.290756,No,No,No,19,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.7,710.05,37.37105263157895,2,1,1
35.607875,-118.466318,No,No,No,1,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,20.05,20.05,0,0,0
37.971421,-121.971504,No,Yes,Yes,42,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,73.15,3088.25,73.5297619047619,4,2,2
38.545775,-120.743325,No,No,No,8,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,44.55,343.45,42.93125,3,2,1
34.115192,-118.61017,No,Yes,Yes,56,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.8,1119.9,19.998214285714287,0,0,0
36.739385,-119.753649,No,Yes,No,62,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),71.4,4487.3,72.3758064516129,4,3,1
34.1678,-116.86433,No,No,No,2,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.45,119.5,59.75,2,2,0
36.833002,-119.82947,No,Yes,No,35,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.2,2576.2,73.60571428571428,0,0,0
34.156629,-119.117218,No,Yes,No,30,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.8,576.65,19.221666666666668,0,0,0
40.342928,-124.063329,No,Yes,Yes,59,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.3,5194.05,88.03474576271186,6,4,2
37.538309,-122.305109,No,Yes,No,65,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.05,7118.9,109.52153846153846,5,3,2
36.092975,-121.549826,No,No,No,62,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,6413.65,103.44596774193548,3,1,2
34.508417,-116.856103,No,No,No,40,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.9,2647.1,66.1775,3,3,0
36.362741,-121.869685,No,No,No,24,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.65,2404.85,100.20208333333333,3,1,2
32.677716,-117.047666,No,Yes,No,15,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.15,1390.6,92.70666666666666,2,0,2
39.467828,-120.841386,No,Yes,No,35,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.0,2130.45,60.87,3,3,0
38.63153,-120.842609,No,Yes,No,51,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.5,4421.95,86.70490196078431,6,4,2
40.059385,-122.091481,No,No,No,21,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.0,780.15,37.15,2,2,0
33.680031,-116.171678,No,No,No,66,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.05,5965.95,90.39318181818182,6,4,2
33.60693,-117.644253,No,Yes,No,71,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.0,5999.85,84.5049295774648,5,3,2
37.556094,-122.272437,No,Yes,Yes,57,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,5611.7,98.45087719298245,3,1,2
36.047414,-119.344304,Yes,No,No,2,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,45.55,1,1,0
41.486953,-120.913975,Yes,Yes,No,6,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.8,457.1,76.18333333333334,1,1,0
34.099891,-118.414338,No,Yes,Yes,46,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.4,967.85,21.04021739130435,0,0,0
35.886767,-120.608661,No,Yes,Yes,25,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1901.05,76.042,1,1,0
37.527497,-122.230941,No,No,No,2,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,33.7,16.85,0,0,0
34.10097,-117.57882,No,Yes,No,25,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,2368.4,94.736,2,1,1
36.625114,-121.823565,No,No,No,37,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),28.6,973.55,26.31216216216216,1,1,0
41.162295,-124.027381,No,Yes,No,33,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,3409.6,103.32121212121211,4,2,2
34.187599,-118.387125,No,No,No,16,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.75,284.35,17.771875,0,0,0
37.739113,-122.175602,No,No,No,9,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.9,827.45,91.9388888888889,3,1,2
38.394091,-122.739814,No,No,No,1,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.3,45.3,45.3,0,0,0
36.977025,-121.952864,No,No,Yes,4,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.4,94.5,23.625,0,0,0
32.785165,-116.862648,No,Yes,No,35,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),91.5,3236.35,92.46714285714286,2,1,1
34.186211,-117.07683,No,No,No,37,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,19.8,695.05,18.785135135135135,0,0,0
33.890853,-118.297967,Yes,No,No,56,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,110.5,6139.5,109.63392857142857,5,3,2
33.760458,-118.129725,No,No,No,27,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.4,460.25,17.046296296296298,0,0,0
32.765299,-117.122565,No,Yes,No,38,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.4,743.5,19.56578947368421,0,0,0
38.099323,-122.945723,No,Yes,Yes,16,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),35.5,552.7,34.54375,1,0,1
34.437945,-119.77191,No,Yes,No,65,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6985.65,107.47153846153846,4,2,2
34.264124,-114.717964,No,No,No,14,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),59.1,772.85,55.20357142857143,2,1,1
37.233034,-121.947427,Yes,No,No,5,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,477.7,95.53999999999999,2,0,2
33.944624,-118.192615,No,Yes,No,72,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.3,7565.35,105.07430555555555,4,2,2
34.159007,-118.087353,No,No,No,4,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.7,214.55,53.6375,0,0,0
37.921137,-122.657562,Yes,No,No,20,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.0,1055.9,52.795,2,2,0
32.759327,-116.99726,No,Yes,Yes,57,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.1,1087.7,19.082456140350878,0,0,0
38.606703,-120.586659,No,Yes,Yes,65,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),94.55,6078.75,93.51923076923077,4,4,0
36.315979,-119.710852,No,No,No,4,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,321.65,80.4125,1,0,1
32.770393,-115.60915,No,No,No,32,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.75,624.15,19.5046875,0,0,0
35.634222,-120.728341,No,Yes,Yes,45,No,No,No,No,No,No,No,No,Two year,No,Electronic check,19.2,903.7,20.082222222222224,0,0,0
39.69676,-121.644379,No,No,No,22,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,83.05,1799.3,81.78636363636363,1,0,1
37.186141,-121.843554,No,Yes,No,34,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,88.85,3000.25,88.24264705882354,2,1,1
33.601309,-117.902304,No,No,No,47,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),86.95,4138.9,88.06170212765957,6,4,2
36.732694,-119.783786,No,No,No,18,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.05,388.6,21.58888888888889,0,0,0
34.097345,-117.906736,No,No,No,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,79.6,79.6,1,0,1
37.818589,-120.256995,Yes,No,No,6,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.7,276.5,46.083333333333336,0,0,0
37.633361,-121.862395,No,No,No,36,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),34.85,1267.2,35.2,2,2,0
35.245035,-118.905553,No,Yes,No,35,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),73.45,2661.1,76.03142857142856,3,1,2
37.171727,-122.142961,Yes,No,No,25,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.95,2291.2,91.648,2,1,1
34.630356,-120.032564,No,No,No,5,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.35,262.3,52.46,1,1,0
37.902968,-119.667544,No,No,No,4,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,48.25,202.25,50.5625,4,3,1
33.000269,-117.072093,No,No,No,47,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,58.9,2813.05,59.85212765957447,3,3,0
38.41935,-120.469545,No,Yes,No,52,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.9,2020.9,38.86346153846154,2,1,1
34.015217,-118.109962,No,Yes,Yes,4,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.85,62.9,15.725,0,0,0
34.043144,-118.251977,Yes,Yes,Yes,68,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,53.0,3656.25,53.768382352941174,4,2,2
33.782955,-118.026456,Yes,No,No,21,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.5,429.55,20.454761904761906,0,0,0
34.214054,-118.88109,No,Yes,Yes,64,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.4,6721.6,105.025,4,2,2
38.121601,-120.133915,No,No,No,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,80.25,80.25,1,0,1
38.049292,-122.228415,Yes,No,No,2,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,94.55,47.275,3,2,1
34.239636,-118.245259,No,Yes,Yes,55,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.1,4600.95,83.65363636363637,2,2,0
37.674002,-122.076796,No,Yes,Yes,72,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),105.25,7609.75,105.69097222222223,4,2,2
40.440636,-124.098739,No,No,No,1,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.4,24.4,24.4,0,0,0
32.830852,-116.444601,No,No,No,12,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.15,1164.3,97.02499999999999,3,1,2
37.305622,-122.000887,No,Yes,No,59,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.1,6039.9,102.37118644067796,3,1,2
33.215251,-116.53633,No,Yes,No,63,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.4,6603.0,104.80952380952381,4,2,2
41.813521,-121.492666,No,Yes,Yes,10,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.4,253.9,25.39,0,0,0
40.03194,-122.176023,No,Yes,Yes,24,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.7,571.75,23.822916666666668,0,0,0
38.833554,-121.498102,No,Yes,Yes,65,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.1,6700.05,103.07769230769232,4,2,2
36.5276,-119.865999,No,No,No,20,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),68.9,1370.35,68.5175,3,2,1
34.133809,-117.523724,No,Yes,No,48,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.6,2985.25,62.192708333333336,2,2,0
32.67117,-117.00232,No,No,No,62,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.4,4981.15,80.34112903225805,5,3,2
38.550722,-121.457314,Yes,No,No,6,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.5,106.8,17.8,0,0,0
33.200369,-116.192313,Yes,No,No,24,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),54.8,1291.3,53.80416666666667,1,1,0
36.5276,-119.865999,No,Yes,No,34,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),60.85,2003.6,58.92941176470588,2,2,0
33.313828,-116.940501,No,No,No,46,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),33.7,1537.85,33.43152173913043,2,2,0
34.250069,-117.393949,No,No,No,26,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.45,1233.15,47.42884615384616,0,0,0
37.348129,-121.98469,No,Yes,Yes,19,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.85,434.8,22.88421052631579,0,0,0
32.802959,-117.027095,No,No,No,24,Yes,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.6,1242.25,51.760416666666664,1,1,0
38.415003,-122.998726,Yes,No,No,57,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),101.3,5779.6,101.39649122807018,4,3,1
36.385818,-119.224243,No,No,No,68,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.6,1441.65,21.20073529411765,0,0,0
39.218096,-120.79153,No,Yes,No,12,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.15,741.4,61.78333333333333,4,2,2
37.222842,-121.988727,No,No,Yes,12,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.6,893.0,74.41666666666667,0,0,0
36.719141,-119.202677,No,Yes,Yes,40,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.85,2036.55,50.91375,3,1,2
34.214054,-118.88109,Yes,Yes,No,23,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,1975.85,85.90652173913043,1,0,1
38.494832,-121.529447,No,No,No,4,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,281.0,70.25,0,0,0
39.461768,-121.195825,No,Yes,Yes,67,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),50.55,3431.75,51.22014925373134,1,1,0
33.988572,-118.186565,No,Yes,No,35,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),62.15,2215.45,63.29857142857142,2,1,1
39.884395,-122.587513,Yes,Yes,No,10,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.65,856.65,85.66499999999999,1,0,1
34.236683,-118.517588,No,Yes,Yes,6,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),20.4,107.6,17.933333333333334,0,0,0
36.315979,-119.710852,No,Yes,No,10,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,85.53,1,0,1
39.003358,-121.022539,No,No,No,17,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.65,1640.0,96.47058823529412,3,2,1
38.147852,-120.440124,No,No,No,65,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,93.55,6069.25,93.37307692307692,3,2,1
35.772244,-119.209689,Yes,No,No,2,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,161.5,80.75,2,1,1
36.186867,-120.387793,Yes,No,No,49,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,4718.25,96.29081632653062,2,0,2
37.160194,-121.945611,No,No,No,51,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),107.45,5680.9,111.39019607843136,5,3,2
34.238208,-118.55029,No,Yes,Yes,72,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,111.68958333333333,5,3,2
34.321621,-118.399841,No,No,No,44,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,67.24886363636364,0,0,0
34.702766,-116.093376,No,No,No,42,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),66.5,2762.75,65.7797619047619,3,2,1
37.449537,-121.994813,No,No,No,2,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.5,46.4,23.2,0,0,0
38.618347,-122.908422,No,Yes,No,28,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,92.35,2602.9,92.96071428571429,3,1,2
38.060264,-122.830646,No,Yes,Yes,34,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,61.25,1993.2,58.62352941176471,5,3,2
38.490508,-121.284171,No,Yes,No,31,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,79.3,2484.0,80.12903225806451,4,2,2
36.587497,-121.944815,No,No,No,1,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.5,19.5,19.5,0,0,0
38.875508,-121.765866,No,Yes,No,22,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,1554.0,70.63636363636364,0,0,0
38.35363,-121.44195,No,No,No,2,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,162.45,81.225,0,0,0
38.888351,-123.239647,No,Yes,No,72,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.6,7962.2,110.58611111111111,5,3,2
34.195386,-118.238508,No,Yes,Yes,8,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.05,415.05,51.88125,1,1,0
34.711224,-114.702256,No,Yes,No,72,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.45,4528.0,62.888888888888886,6,4,2
37.444314,-122.149996,No,No,Yes,17,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,846.8,49.811764705882354,1,1,0
33.976678,-118.065875,No,Yes,No,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),97.0,7104.2,98.66944444444444,4,4,0
38.421458,-122.365048,No,No,No,66,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,47.4,3177.25,48.140151515151516,4,4,0
36.833002,-119.82947,No,No,No,35,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.35,2636.05,75.3157142857143,0,0,0
37.95338,-122.076886,No,No,No,4,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,56.75,245.15,61.2875,2,2,0
33.970343,-118.171368,No,Yes,Yes,72,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.7,1379.8,19.163888888888888,0,0,0
36.623632,-119.741322,No,No,No,65,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.85,5459.2,83.9876923076923,6,4,2
37.672906,-120.946594,No,Yes,Yes,69,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.2,1412.65,20.473188405797103,0,0,0
37.781304,-122.461522,No,Yes,No,65,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),71.0,4386.2,67.48,4,3,1
33.098018,-117.258203,No,Yes,No,38,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.3,3058.65,80.49078947368422,5,3,2
35.280113,-118.962329,No,Yes,No,24,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.0,2248.05,93.66875,2,0,2
34.943523,-120.256729,No,No,No,5,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.3,550.6,110.12,4,2,2
33.698728,-117.67768,No,Yes,Yes,24,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.75,1338.15,55.75625,1,1,0
34.457005,-118.573726,No,No,No,1,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,25.25,0,0,0
33.867593,-118.080637,No,No,No,61,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.75,6521.9,106.91639344262295,5,3,2
34.072121,-117.698319,No,Yes,No,70,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.95,5931.75,84.73928571428571,5,3,2
38.749466,-121.184196,No,No,No,1,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.1,25.1,25.1,0,0,0
34.089953,-118.294824,Yes,No,Yes,7,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.75,344.2,49.17142857142857,0,0,0
37.612612,-121.108568,No,Yes,Yes,1,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.95,19.95,19.95,0,0,0
32.688506,-116.938632,No,Yes,Yes,45,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,81.3,3541.1,78.69111111111111,5,4,1
38.419525,-122.521585,No,No,No,10,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,60.95,629.55,62.955,2,1,1
39.783747,-120.661032,No,Yes,No,29,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.75,1974.8,68.09655172413792,0,0,0
38.392686,-120.415951,No,No,No,58,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),64.9,3795.45,65.43879310344828,4,4,0
34.035849,-118.503508,Yes,Yes,No,67,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.05,1263.05,18.851492537313433,0,0,0
35.186644,-120.728305,No,No,Yes,14,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.0,1164.05,83.14642857142857,2,2,0
37.587494,-121.862856,No,Yes,No,45,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.5,1121.05,24.912222222222223,0,0,0
38.581354,-122.296283,Yes,Yes,No,67,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.95,4119.4,61.483582089552236,3,3,0
37.820894,-122.369725,Yes,Yes,No,31,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.9,2911.3,93.91290322580646,4,2,2
38.470423,-121.114897,Yes,No,No,2,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,181.7,90.85,2,0,2
38.394091,-122.739814,No,Yes,No,37,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.85,717.5,19.39189189189189,0,0,0
35.634222,-120.728341,No,No,No,65,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.2,4805.65,73.93307692307691,4,3,1
38.029729,-121.387999,No,No,No,2,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,196.9,98.45,2,0,2
